고유번호,구명,품계수종,수고,관리등급,위치,환경영향,전정,도로길이,구번호,전선유무,순번,품계활력,흉고지름,품계위치,수관너비,현존유무,관리기관,피해정도,주변토지사용상태,방재,관리방안,수목고유번호,차선수,보호덮개,가로명,가치등급,품계흉고,수목명,경도,위도
3400,중구,8,9,3, ,0.00E+00, ,0.00E+00,2,1,524,4,14,9,6,0,공원녹지과,2,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0524,0.00E+00,1,다산로,0.00E+00,3,소나무,127.0074252,37.549967
3401,중구,8,13,2, ,0.00E+00, ,0.00E+00,2,2,47,8,26,9,6,0,공원녹지과,2,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0044,0.00E+00,1,다산로,0.00E+00,6,소나무,127.0075873,37.549653
3402,중구,8,10,1,송도병원,0.00E+00, ,0.00E+00,2,2,58,8,25,9,7,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0058,0.00E+00,1,다산로,0.00E+00,9,소나무,127.0081636,37.5510784
3403,중구,8,10,2,명신의원,0.00E+00, ,0.00E+00,2,2,120,6,20,9,6,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0120,0.00E+00,1,다산로,0.00E+00,3,소나무,127.0096132,37.5525898
3404,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,474,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0474,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0039787,37.5665758
3405,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,475,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0475,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0040362,37.5665643
3406,중구,4,10,1,을지예식장,0.00E+00, ,0.00E+00,2,2,33,8,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0033,0.00E+00,2,을지로,0.00E+00,9,소나무,127.0063346,37.5663904
3407,중구,4,10,1,훈련원공원,0.00E+00, ,0.00E+00,2,2,100,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0100,0.00E+00,2,을지로,0.00E+00,9,소나무,127.004146,37.5667395
3408,중구,8,10,2,동대문서울메트로별관,0.00E+00, ,0.00E+00,2,2,11,8,25,12,6,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0011,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0100603,37.565406
3409,중구,4,10,1,을지예식장,0.00E+00, ,0.00E+00,2,2,34,8,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0034,0.00E+00,2,을지로,0.00E+00,9,소나무,127.0062232,37.5664105
3410,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,470,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0470,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0036589,37.5666244
3674,중구,8,13,1,남산육교,0.00E+00, ,0.00E+00,2,2,268,8,36,12,10,0,공원녹지과,2,0,2010.흡즙성해충종합방제,0.00E+00,2-퇴계로-가-0268,0.00E+00,1,퇴계로,0.00E+00,9,소나무,126.9749492,37.5570271
3675,중구,4,10,3,STX 본사,0.00E+00, ,0.00E+00,2,1,37,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-후암동길-가-0037,0.00E+00,1,후암동길,0.00E+00,3,소나무,126.9746691,37.5535923
3203,중구,8,10,2,우리은행,0.00E+00, ,0.00E+00,2,1,3,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-만리재길-가-0003,0.00E+00,1,만리재길,0.00E+00,6,소나무,126.968376,37.5569934
3204,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,1,15,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-만리재길-가-0015,0.00E+00,1,만리재길,0.00E+00,6,소나무,126.9683403,37.5562659
3205,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,117,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-중림동길-가-0117,0.00E+00,1,중림동길,0.00E+00,3,소나무,126.9677266,37.5576481
3206,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,119,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-중림동길-가-0119,0.00E+00,1,중림동길,0.00E+00,3,소나무,126.9678319,37.5575842
3207,중구,8,10,2,우리은행,0.00E+00, ,0.00E+00,2,1,5,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-만리재길-가-0005,0.00E+00,1,만리재길,0.00E+00,6,소나무,126.9683761,37.5568832
3208,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,120,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-중림동길-가-0120,0.00E+00,1,중림동길,0.00E+00,3,소나무,126.967879,37.5575533
3209,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,1,28,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-만리재길-가-0028,0.00E+00,1,만리재길,0.00E+00,6,소나무,126.9679806,37.5556596
3210,중구,8,10,2,우리은행,0.00E+00, ,0.00E+00,2,1,6,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-만리재길-가-0006,0.00E+00,1,만리재길,0.00E+00,6,소나무,126.9683761,37.5568281
3211,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,121,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-중림동길-가-0121,0.00E+00,1,중림동길,0.00E+00,3,소나무,126.9679621,37.557496
3212,중구,8,10,3, ,0.00E+00, ,0.00E+00,2,2,60,8,20,6,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-중림동길-가-0060,0.00E+00,1,중림동길,0.00E+00,6,소나무,126.9629762,37.5590495
3213,중구,8,8,2,동국대,0.00E+00, ,0.00E+00,2,2,1,8,15,12,6,0,공원녹지과,2,0,2010. 진딧물 및 흰불나방 등 지상방제,0.00E+00,2-장춘단길-가-0012,0.00E+00,1,장춘단길,0.00E+00,3,회화나무,127.005548,37.5583049
3214,중구,8,14,1,남대문시장,0.00E+00, ,0.00E+00,2,2,258,8,33,12,5,0,공원녹지과,2,0, ,0.00E+00,2-퇴계로-가-0258,0.00E+00,2,퇴계로,0.00E+00,9,은행나무,126.977797,37.5582784
3215,중구,8,17,2,신안빌딩,0.00E+00, ,0.00E+00,2,2,128,8,20,12,7,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0128,0.00E+00,1,훈련원로,0.00E+00,3,은행나무,127.0028445,37.5628712
3216,중구,8,15,1,성동공고,0.00E+00, ,0.00E+00,2,2,273,8,23,12,6,0,공원녹지과,2,0, ,0.00E+00,2-다산로-가-0280,0.00E+00,2,다산로,0.00E+00,6,은행나무,127.0160756,37.5694053
3217,중구,8,7,2,아이마트,0.00E+00, ,0.00E+00,2,2,168,8,15,12,6,0,공원녹지과,2,0, ,0.00E+00,2-왕십리길-가-0169,0.00E+00,1,왕십리길,0.00E+00,3,은행나무,127.0215416,37.56545
3218,중구,8,16,1,중앙일보,0.00E+00, ,0.00E+00,2,2,54,8,30,12,9,0,공원녹지과,2,0, ,0.00E+00,2-의주로-가-0054,0.00E+00,1,의주로,0.00E+00,6,은행나무,126.9704468,37.5612355
3219,중구,8,13,2,남산,0.00E+00, ,0.00E+00,2,2,73,8,16,9,9,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0073,0.00E+00,1,소파길,0.00E+00,3,은행나무,126.9836377,37.5551027
3220,중구,4,18,1,신성당약국,0.00E+00,204,0.00E+00,2,2,336,8,33,12,9,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-퇴계로-가-0336,0.00E+00,1,퇴계로,0.00E+00,9,양버즘나무,126.9808234,37.559599
3477,중구,8,10,2,삼성판매,0.00E+00, ,0.00E+00,2,2,151,8,16,12,6,0,공원녹지과,2,0, ,0.00E+00,2-왕십리길-가-0152,0.00E+00,1,왕십리길,0.00E+00,3,은행나무,127.0200013,37.5655757
3478,중구,8,14,2,남산,0.00E+00, ,0.00E+00,2,2,42,8,30,9,8,0,공원녹지과,2,0, ,0.00E+00,2-소월길-가-0042,0.00E+00,1,소월길,0.00E+00,6,은행나무,126.9779164,37.5550224
3479,중구,4,10,2,양동지구 삼성타워펠리스,0.00E+00, ,0.00E+00,2,2,40,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-후암동길-가-0040,0.00E+00,1,후암동길,0.00E+00,6,소나무,126.9756988,37.5534814
3501,중구,8,16,1,신남문빌딩,0.00E+00, ,0.00E+00,2,2,50,8,27,12,10,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0050,0.00E+00,2,남대문로,0.00E+00,6,은행나무,126.9750156,37.5591403
3502,중구,8,10,2,흥인덕운재개발 현장,0.00E+00, ,0.00E+00,2,2,267,8,25,6,9,0,공원녹지과,0.00E+00,0,2010.흡즙성해충 종합방제,0.00E+00,2-홍인문로-가-0267,0.00E+00,2,홍인문로,0.00E+00,6,소나무,127.0101092,37.5690938
3503,중구,8,26,1,을지지하입구,0.00E+00, ,0.00E+00,2,2,371,8,21,12,14,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0371,0.00E+00,1,을지로,0.00E+00,6,은행나무,126.9882959,37.5660859
3500,중구,8,15,1,한화빌딩,0.00E+00, ,0.00E+00,2,2,10,8,23,12,11,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0517,0.00E+00,1,태평로1가로,0.00E+00,6,은행나무,126.9858431,37.567091
3504,중구,8,18,2,남산육교,0.00E+00, ,0.00E+00,2,2,156,6,39,9,10,0,공원녹지과,2,0, ,0.00E+00,2-소월길-가-0156,0.00E+00,1,소월길,0.00E+00,9,은행나무,126.9767278,37.5560878
3505,중구,8,13,2,서울역,0.00E+00, ,0.00E+00,2,1,51,4,16,12,6,0,공원녹지과,1,0, ,0.00E+00,2-청파로-가-0074,0.00E+00,1,청파로,0.00E+00,3,은행나무,126.9694364,37.5590628
3506,중구,8,16,2,중구자원재활용처리장,0.00E+00, ,0.00E+00,2,2,150,8,12,12,6,0,공원녹지과,2,0, ,0.00E+00,2-서소문로-가-0152,0.00E+00,1,서소문로,0.00E+00,3,은행나무,126.9693628,37.5618035
3507,중구,8,9,1,중앙일보,0.00E+00, ,0.00E+00,2,2,150,8,23,12,5,0,공원녹지과,2,0, ,0.00E+00,2-의주로-가-0150,0.00E+00,2,의주로,0.00E+00,6,은행나무,126.970226,37.5612506
3508,중구,4,3.5,1, ,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-0044,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9899797,37.5651887
3509,중구,8,12,2,영미상가,0.00E+00, ,0.00E+00,2,2,15,8,25,6,5,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0015,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.0218129,37.5682174
3510,중구,4,10,2,포스코,0.00E+00, ,0.00E+00,2,2,60,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-숭례성터길-가-060,0.00E+00,1,숭례성터길,0.00E+00,9,소나무,126.9720715,37.5606962
3511,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,438,6,20,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0438,0.00E+00,1,을지로,0.00E+00,3,소나무,126.999102,37.5665987
3512,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,445,6,20,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0445,0.00E+00,1,을지로,0.00E+00,3,소나무,126.9998926,37.5666416
3513,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,442,6,20,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0442,0.00E+00,1,을지로,0.00E+00,3,소나무,126.9995943,37.5666273
3514,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,459,6,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0459,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0017111,37.5667303
3515,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,443,6,20,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0443,0.00E+00,1,을지로,0.00E+00,3,소나무,126.999677,37.566633
3516,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,449,6,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0449,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0007228,37.5666788
3517,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,451,6,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0451,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0009061,37.5666845
3518,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,462,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0462,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0028431,37.5667703
3519,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,452,6,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0452,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0009887,37.5666874
3520,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,476,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0476,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0041441,37.56655
3804,중구,8,14,1,서울시청,0.00E+00, ,0.00E+00,2,2,114,8,35,9,8,0,공원녹지과,2,0, ,0.00E+00,2-무교동길-가-0113,0.00E+00,1,무교동길,0.00E+00,9,은행나무,126.9789107,37.5662389
3587,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,479,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0479,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0047191,37.5664556
3588,중구,8,10,2,동대문서울메트로별관,0.00E+00, ,0.00E+00,2,2,10,8,25,12,6,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0010,0.00E+00,1,을지로,0.00E+00,3,소나무,127.010143,37.5653746
3589,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,471,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0471,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0037559,37.566613
3590,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,472,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0472,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0038314,37.5665987
3591,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,473,6,15,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0473,0.00E+00,1,을지로,0.00E+00,3,소나무,127.0039033,37.5665901
3592,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,2,481,6,20,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0481,0.00E+00,1,을지로,0.00E+00,3,소나무,127.004985,37.5664155
3593,중구,8,10,2, ,0.00E+00,0,0.00E+00,2,2,509,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-퇴계로-가-0509,0.00E+00,1,퇴계로,0.00E+00,3,소나무,127.0047041,37.563552
3594,중구,8,10,2, ,0.00E+00,0,0.00E+00,2,2,535,8,20,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-퇴계로-가-0535,0.00E+00,1,퇴계로,0.00E+00,3,소나무,127.0088745,37.564304
3595,중구,8,10,2, ,0.00E+00,0,0.00E+00,2,2,510,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-퇴계로-가-0510,0.00E+00,1,퇴계로,0.00E+00,3,소나무,127.0047845,37.5635764
3596,중구,8,10,2, ,0.00E+00,0,0.00E+00,2,2,522,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-퇴계로-가-0522,0.00E+00,1,퇴계로,0.00E+00,3,소나무,127.0075315,37.5640788
3597,중구,8,10,2, ,0.00E+00,0,0.00E+00,2,2,511,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-퇴계로-가-0511,0.00E+00,1,퇴계로,0.00E+00,3,소나무,127.0048801,37.5635916
3598,중구,8,12,2,흥인사거리,0.00E+00, ,0.00E+00,2,2,213,8,25,9,6,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0213,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.0150072,37.5679458
3599,중구,8,23,2,우리은행,0.00E+00, ,0.00E+00,2,2,180,8,18,12,12,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0186,0.00E+00,1,남대문로,0.00E+00,3,은행나무,126.9828876,37.5676314
3600,중구,4,21,1,복권프라자,0.00E+00, ,0.00E+00,2,2,11,8,33,12,8,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-왕십리길-가-0011,0.00E+00,1,왕십리길,0.00E+00,9,양버즘나무,127.0222635,37.5655286
3601,중구,8,8,2,동국대,0.00E+00, ,0.00E+00,2,2,1,8,15,12,6,0,공원녹지과,2,0,2010. 진딧물 및 흰불나방 등 지상방제,0.00E+00,2-장춘단길-가-0035,0.00E+00,1,장춘단길,0.00E+00,3,회화나무,127.0046735,37.5568014
3602,중구,8,13,1,약수역,0.00E+00, ,0.00E+00,2,2,179,8,23,12,8,0,공원녹지과,2,0, ,0.00E+00,2-동호로-가-0179,0.00E+00,1,동호로,0.00E+00,6,은행나무,127.0097614,37.5556726
3603,중구,8,16,1,서울시청,0.00E+00, ,0.00E+00,2,2,101,8,31,9,8,0,공원녹지과,2,0, ,0.00E+00,2-무교동길-가-0100,0.00E+00,1,무교동길,0.00E+00,9,은행나무,126.979106,37.5668094
3604,중구,4,26,2,국립의료원,0.00E+00,219,0.00E+00,2,2,43,8,27,12,10,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-을지로-가-0043,0.00E+00,1,을지로,0.00E+00,6,양버즘나무,127.0047499,37.5669457
3605,중구,4,4,3,시장,0.00E+00, ,0.00E+00,2,2,34,4,18,12,4,0,공원녹지과,1,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-왕십리길-가-0034,0.00E+00,1,왕십리길,0.00E+00,3,양버즘나무,127.0191134,37.5657587
3606,중구,8,14,2,청구역,0.00E+00, ,0.00E+00,2,1,172,8,23,6,10,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0172,0.00E+00,1,금호동길,0.00E+00,6,은행나무,127.0109689,37.5611694
3607,중구,4,10,2,삼성중공업,0.00E+00, ,0.00E+00,2,2,2,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-숭례성터길-가-002,0.00E+00,1,숭례성터길,0.00E+00,9,소나무,126.9728452,37.5610429
3676,중구,8,13,1,남산육교,0.00E+00, ,0.00E+00,2,2,268,8,36,12,10,0,공원녹지과,2,0,2010.흡즙성해충종합방제,0.00E+00,2-퇴계로-가-0268,0.00E+00,1,퇴계로,0.00E+00,9,소나무,126.9746733,37.5569171
3677,중구,4,3.5,1, ,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-000134,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9901739,37.5635715
3678,중구,4,10,2,삼성중공업,0.00E+00, ,0.00E+00,2,2,5,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-숭례성터길-가-005,0.00E+00,1,숭례성터길,0.00E+00,9,소나무,126.972683,37.5612151
3679,중구,4,3.5,1,쌍용빌딩,0.00E+00, ,1400,2,2,1,8,12,12,3,0,공원녹지과,2,0, ,0.00E+00,2-수표다릿길-가-0039,0.00E+00,1,수표다릿길,0.00E+00,0.00E+00,이팝나무,126.9900921,37.5645784
3680,중구,4,12,2,SK주유소,0.00E+00, ,0.00E+00,2,2,47,8,28,9,7,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-난계로-가-0047,0.00E+00,1,난계로,0.00E+00,6,양버즘나무,127.0234566,37.5664444
3681,중구,8,10,1,롯데백화점,0.00E+00, ,0.00E+00,2,2,270,8,25,12,4,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-남대문로-가-0270,0.00E+00,1,남대문로,0.00E+00,6,소나무,126.9823259,37.5651077
3682,중구,4,23,1,삼도빌딩,0.00E+00, ,0.00E+00,2,2,87,8,48,12,6,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-의주로-가-0090,0.00E+00,1,의주로,0.00E+00,12,양버즘나무,126.9687064,37.5636127
3683,중구,4,27,1,을지지하입구,0.00E+00,223,0.00E+00,2,2,374,8,33,12,16,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-을지로-가-0374,0.00E+00,1,을지로,0.00E+00,9,양버즘나무,126.9885275,37.5660894
3684,중구,4,10,2,삼성중공업,0.00E+00, ,0.00E+00,2,2,83,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-숭례성터길-가-083,0.00E+00,1,숭례성터길,0.00E+00,9,소나무,126.9719861,37.5610065
3685,중구,4,20,2,국민은행,0.00E+00, ,0.00E+00,2,2,22,8,25,12,9,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-왕십리길-가-0022,0.00E+00,1,왕십리길,0.00E+00,6,양버즘나무,127.0208998,37.5657479
3686,중구,4,10,1,동대후문입구,0.00E+00,0,0.00E+00,2,2,495,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-퇴계로-가-0495,0.00E+00,1,퇴계로,0.00E+00,9,소나무,127.0018033,37.5628906
3687,중구,4,20,2,삼성판매,0.00E+00, ,0.00E+00,2,1,156,8,28,12,7,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-왕십리길-가-0157,0.00E+00,1,왕십리길,0.00E+00,6,양버즘나무,127.0203462,37.565582
3688,중구,8,12,1,삼성화재,0.00E+00, ,0.00E+00,2,2,263,8,31,12,10,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-을지로-가-0263,0.00E+00,1,을지로,0.00E+00,9,느티나무,126.9814564,37.5661663
3689,중구,8,6,2,금호의원,0.00E+00, ,0.00E+00,2,1,138,8,17,12,4,0,공원녹지과,2,0, ,0.00E+00,2-왕십리길-가-0139,0.00E+00,1,왕십리길,0.00E+00,3,은행나무,127.0185865,37.5655463
3690,중구,8,13,1,우리은행,0.00E+00, ,0.00E+00,2,2,59,8,25,12,7,0,공원녹지과,2,0, ,0.00E+00,2-반포로-가-0059,0.00E+00,1,반포로,0.00E+00,6,은행나무,126.982654,37.5586751
3691,중구,8,4,2,동국대,0.00E+00, ,0.00E+00,2,2,388,8,16,12,4,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-훈련원로-가-0390,0.00E+00,1,훈련원로,0.00E+00,3,느티나무,127.0027731,37.5592003
3692,중구,8,16,1,신성당약국,0.00E+00, ,0.00E+00,2,2,330,8,24,12,9,0,공원녹지과,2,0, ,0.00E+00,2-퇴계로-가-0330,0.00E+00,1,퇴계로,0.00E+00,6,은행나무,126.9803773,37.5594378
3694,중구,8,13,2,우체국,0.00E+00, ,0.00E+00,2,2,233,8,13,12,8,0,공원녹지과,2,0, ,0.00E+00,2-퇴계로-가-0233,0.00E+00,1,퇴계로,0.00E+00,3,은행나무,126.9822337,37.5607041
3695,중구,8,10,1,흥국빌딩,0.00E+00, ,0.00E+00,2,2,217,8,22,12,6,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0217,0.00E+00,2,소파길,0.00E+00,6,은행나무,126.9924171,37.5576971
4000,중구,4,10,1, ,0.00E+00, ,0.00E+00,2,1,122,8,25,12,6,0,공원녹지과,2,0,2010.흡즙성해충종합방제,0.00E+00,2-왕십리길-가-00122,0.00E+00,2,왕십리길,0.00E+00,9,소나무,127.013664,37.5649788
4001,중구,8,14,1,남정빌딩,0.00E+00, ,0.00E+00,2,1,66,8,31,12,7,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0066,0.00E+00,1,남대문로,0.00E+00,9,은행나무,126.9760929,37.5601163
4002,중구,8,22,1,쁘렝땅,0.00E+00, ,0.00E+00,2,2,95,8,34,12,22,1,공원녹지과,2,0, ,0.00E+00,2-삼일로-가-0096,0.00E+00,1,삼일로,0.00E+00,9,은행나무,126.9875294,37.5645363
