고유번호,구명,품계수종,수고,관리등급,위치,구번호,전선유무,순번,품계활력,흉고지름,품계위치,수관너비,관리기관,수목고유번호,보호덮개,가로명,품계흉고,수목명,경도,위도,피해정도
2101,중구,8,15,1,중앙일보,2,2,55,8,32,12,8,공원녹지과,2-의주로-가-0055,1,의주로,9,은행나무,126.9704041,37.5612929,2
1896,중구,8,15,1,삼성본관,2,2,373,8,35,9,15,공원녹지과,2-태평로-가-0378,1,태평로,9,느티나무,126.9752284,37.5619709,2
1897,중구,8,16,2,경찰서,2,1,103,8,21,9,6,공원녹지과,2-마장로-가-0103,1,마장로,6,은행나무,127.012477,37.5682126,2
1898,중구,4,22,1,국립의료원,2,2,57,8,35,12,12,공원녹지과,2-을지로-가-0057,1,을지로,9,양버즘나무,127.0051764,37.5676934,2
1899,중구,8,17,2,한화빌딩,2,2,77,8,26,9,8,공원녹지과,2-태평로-가-0077,1,태평로,6,은행나무,126.9781334,37.5638371,2
1900,중구,8,21,1,태평서적,2,2,59,8,23,12,10,공원녹지과,2-태평로-가-0059,1,태평로,6,은행나무,126.9770951,37.5637495,2
1901,중구,4,20,1,삼도빌딩,2,2,68,8,50,12,7,공원녹지과,2-의주로-가-0071,1,의주로,12,양버즘나무,126.9695149,37.5625137,2
1902,중구,8,18,2,남산,2,2,46,6,31,9,6,공원녹지과,2-소파길-가-0046,1,소파길,9,은행나무,126.9848183,37.556388,2
1903,중구,4,10,2,양동지구 삼성타워펠리스,2,2,21,8,25,9,5,공원녹지과,2-후암동길-가-0021,1,후암동길,6,소나무,126.9764462,37.5538305,0.00E+00
1904,중구,8,13,2,청구역,2,1,174,8,32,6,12,공원녹지과,2-금호동길-가-0174,2,금호동길,9,은행나무,127.0113252,37.5610374,2
1905,중구,8,8,2,삼성APT,2,2,281,8,20,6,4,공원녹지과,2-금호동길-가-0281,1,금호동길,3,은행나무,127.0188014,37.5594404,2
1906,중구,8,23,1,동부금고,2,2,232,8,36,12,8,공원녹지과,2-남대문로-가-0238,1,남대문로,9,은행나무,126.9825464,37.5678097,2
1907,중구,8,19,1,다등빌딩,2,2,197,8,24,12,9,공원녹지과,2-남대문로-가-0203,1,남대문로,6,은행나무,126.9825147,37.5683156,2
1908,중구,8,18,1,삼흥목재사,2,2,67,8,30,12,10,공원녹지과,2-의주로-가-0070,1,의주로,6,은행나무,126.9695494,37.562459,2
1909,중구,8,22,2,종로김밥,2,2,54,8,20,12,13,공원녹지과,2-태평로-가-0054,1,태평로,3,은행나무,126.9769957,37.5634787,2
1910,중구,8,8,2,삼성APT,2,2,268,8,19,6,4,공원녹지과,2-금호동길-가-0268,1,금호동길,3,은행나무,127.0181847,37.5598955,2
1911,중구,8,10,2,동대후문입구,2,2,486,8,25,12,5,공원녹지과,2-퇴계로-가-0486,1,퇴계로,3,소나무,127.0008731,37.5626719,0.00E+00
1913,중구,8,12,2,신한은행,2,2,1,8,17,12,16,공원녹지과,2-명동길-가-0001,1,명동길,3,느티나무,126.9872388,37.5647022,2
1914,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0124,1,청계천로,12,느티나무,126.9884583,37.5679128,2
1915,중구,8,8,1,삼각동,2,2,149,8,15,12,6,공원녹지과,2-청계천로-가-0157,1,청계천로,6,회화나무,126.9841412,37.5684695,2
1916,중구,8,10,2,롯데백화점,2,2,264,8,25,12,4,공원녹지과,2-남대문로-가-0264,1,남대문로,3,소나무,126.9824452,37.5655244,0.00E+00
1917,중구,8,10,1,롯데백화점,2,2,263,8,25,12,4,공원녹지과,2-남대문로-가-0263,1,남대문로,6,소나무,126.9824636,37.565588,0.00E+00
1918,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0056,1,청계천로,12,느티나무,126.9976291,37.5686246,2
1965,중구,8,14,2,남산,2,2,39,8,30,9,9,공원녹지과,2-소월길-가-0039,1,소월길,6,은행나무,126.978083,37.5552779,2
1966,중구,8,24,1,방산시장,2,2,224,8,29,12,16,공원녹지과,2-훈련원로-가-0226,1,훈련원로,6,은행나무,127.0020427,37.5677651,2
1967,중구,8,10,2,보영약국,2,2,307,8,21,6,6,공원녹지과,2-마른내길-가-0307,1,마른내길,6,은행나무,127.0061642,37.5644955,2
1968,중구,8,8,1,삼각동,2,2,149,8,15,12,6,공원녹지과,2-청계천로-가-0155,1,청계천로,6,회화나무,126.9843633,37.5684347,2
1969,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0033,1,청계천로,12,느티나무,127.0012072,37.5693088,2
1970,중구,8,7,2,동대문운동장,2,2,137,8,12,6,3,공원녹지과,2-마장로-가-0137,1,마장로,3,은행나무,127.0120141,37.5679594,2
1971,중구,8,14,2,남산,2,2,69,8,27,9,8,공원녹지과,2-소파길-가-0069,1,소파길,6,은행나무,126.9837975,37.555365,1
1972,중구,4,10,1,충무주유소,2,2,104,8,25,12,5,공원녹지과,2-퇴계로-가-0104,1,퇴계로,12,소나무,126.9988233,37.5624474,0.00E+00
1973,중구,8,7,2,서울시의회,2,2,224,8,15,6,5,공원녹지과,2-태평로-가-0224,1,태평로,3,느티나무,126.9765491,37.5671764,2
1974,중구,4,4,1, ,2,2,1,8,12,12,3,공원녹지과,2-수표다릿길-가-000155,1,수표다릿길,0,이팝나무,126.9904261,37.561784,2
1975,중구,8,15,2,국민은행,2,2,83,8,20,9,9,공원녹지과,2-배오개길-가-0083,1,배오개길,3,은행나무,126.9979968,37.5671536,2
1976,중구,8,8,2,동국대,2,2,1,8,15,12,6,공원녹지과,2-장춘단길-가-0048,1,장춘단길,3,회화나무,127.0042093,37.5559238,2
1977,중구,8,15,2,서울시청,2,2,107,8,30,9,8,공원녹지과,2-무교동길-가-0106,1,무교동길,6,은행나무,126.9790984,37.5665728,2
1978,중구,8,8,2,상공회의소,2,2,426,8,30,6,6,공원녹지과,2-태평로-가-0431,1,태평로,9,소나무,126.9745467,37.5606041,0.00E+00
1979,중구,8,13,1,한국프뢰벨,2,2,90,8,29,12,6,공원녹지과,2-동호로-가-0090,1,동호로,6,은행나무,127.0096681,37.5563542,2
1980,중구,8,10,1,수도밧데리,2,2,179,8,33,12,6,공원녹지과,2-훈련원로-가-0179,1,훈련원로,9,은행나무,127.0024033,37.5672336,2
1981,중구,8,13,1,롯데백화점,2,2,312,8,21,12,10,공원녹지과,2-을지로-가-0312,1,을지로,6,은행나무,126.9809812,37.5659062,2
1982,중구,8,15,1,다등빌딩,2,2,209,8,25,12,6,공원녹지과,2-남대문로-가-0215,1,남대문로,6,은행나무,126.9825545,37.5681139,2
1984,중구,8,19,1,서소문로,2,2,215,8,33,12,10,공원녹지과,2-서소문로-가-0217,1,서소문로,9,은행나무,126.9753193,37.5634412,2
1983,중구,8,14,1,삼성본관,2,2,374,8,37,9,14,공원녹지과,2-태평로-가-0379,1,태평로,9,느티나무,126.975303,37.5619548,2
1985,중구,4,8,3,영미상가,2,2,18,8,22,6,6,공원녹지과,2-마장로-가-0018,1,마장로,6,은행나무,127.0215313,37.5682591,2
1986,중구,4,24,1,삼도빌딩,2,2,102,8,50,12,7,공원녹지과,2-의주로-가-0105,1,의주로,12,양버즘나무,126.9678426,37.564801,2
1988,중구,8,12,2,프란체스코교회,2,2,134,8,26,6,12,공원녹지과,2-덕수궁길-가-0134,1,덕수궁길,6,은행나무,126.9697389,37.5678006,2
1987,중구,8,16,1,파라다이스,2,2,39,8,31,12,9,공원녹지과,2-훈련원로-가-0039,1,훈련원로,9,은행나무,127.0030987,37.5598773,2
1989,중구,8,6,2,통일회관,2,1,131,8,12,6,6,공원녹지과,2-서애길-가-0131,1,서애길,3,왕벚나무,126.996241,37.5587225,0.00E+00
1990,중구,8,20,1,태평로빌딩,2,2,310,8,31,12,9,공원녹지과,2-태평로-가-0315,1,태평로,9,은행나무,126.9764939,37.5635467,2
1991,중구,8,4,2,로터리,2,2,57,8,6,6,3,공원녹지과,2-덕수궁길-가-0056,1,덕수궁길,3,살구나무,126.9733923,37.5654839,2
1992,중구,8,16,2,한국은행,2,2,63,8,25,9,10,공원녹지과,2-소공길-가-0063,1,소공길,6,은행나무,126.9808798,37.5622489,2
1993,중구,8,18,2,쁘렝땅,2,2,77,8,19,12,9,공원녹지과,2-삼일로-가-0078,1,삼일로,3,은행나무,126.9873736,37.5666206,2
1994,중구,8,15,1,부일수퍼,2,1,140,8,31,9,8,공원녹지과,2-금호동길-가-0140,1,금호동길,9,은행나무,127.0101913,37.5637003,2
1995,중구,8,13,2,한국프뢰벨,2,2,91,8,20,12,6,공원녹지과,2-동호로-가-0091,1,동호로,3,은행나무,127.0095657,37.5565061,2
1996,중구,8,13,1,쌍용자동차,2,2,113,8,27,12,4,공원녹지과,2-동호로-가-0113,1,동호로,6,은행나무,127.008597,37.5579315,2
1997,중구,8,8,2,삼성APT,2,2,248,8,16,6,5,공원녹지과,2-금호동길-가-0248,1,금호동길,3,은행나무,127.0171127,37.5591989,2
1998,중구,8,15,2,OTPIA,2,1,58,8,16,6,6,공원녹지과,2-마른내길-가-0058,1,마른내길,3,은행나무,126.9992232,37.5644769,1
1999,중구,8,16,2,시티은행,2,2,222,8,18,12,6,공원녹지과,2-청계천로-가-0222,1,청계천로,3,은행나무,126.9801922,37.5688985,2
2000,중구,6,20,2,동양화학빌딩,2,2,13,8,20,9,8,공원녹지과,2-소공길-가-0013,1,소공길,3,은행나무,126.9804136,37.5630277,2
2001,중구,8,13,2,조이마트,2,2,118,8,30,6,6,공원녹지과,2-마른내길-가-0118,1,마른내길,6,은행나무,126.9912422,37.5646071,2
2002,중구,8,10,2,부일수퍼,2,1,118,8,30,6,12,공원녹지과,2-금호동길-가-0118,1,금호동길,6,은행나무,127.0104124,37.5624681,2
2003,중구,8,8,2,상공회의소,2,2,431,8,25,6,6,공원녹지과,2-태평로-가-0436,2,태평로,3,소나무,126.9746205,37.5602606,0.00E+00
2004,중구,8,17,2,마른내길,2,1,226,8,33,6,7,공원녹지과,2-마른내길-가-0226,1,마른내길,9,은행나무,126.9944618,37.5642468,2
2005,중구,8,20,1,코리아나호텔,2,2,209,8,30,12,10,공원녹지과,2-태평로-가-0209,1,태평로,6,은행나무,126.9767804,37.5685031,2
1823,중구,4,10,1,STX 본사,2,1,43,8,25,9,5,공원녹지과,2-후암동길-가-0043,1,후암동길,12,소나무,126.9742124,37.5537019,0.00E+00
1824,중구,8,20,1,우리빌딩,2,2,86,8,36,9,9,공원녹지과,2-칠패길-가-0086,1,칠패길,9,은행나무,126.9736359,37.5596911,2
1825,중구,8,23,1,남산,2,2,16,8,32,9,8,공원녹지과,2-소월길-가-0016,1,소월길,9,은행나무,126.9788124,37.5541389,2
1826,중구,4,10,1,동대후문입구,2,2,483,8,25,12,5,공원녹지과,2-퇴계로-가-0483,1,퇴계로,12,소나무,127.0004473,37.5625678,0.00E+00
1827,중구,8,8,1,남산,2,1,107,8,26,12,5,공원녹지과,2-소파길-가-0107,1,소파길,6,은행나무,126.9803469,37.555583,2
1828,중구,8,8,2,삼성APT,2,2,243,8,21,6,5,공원녹지과,2-금호동길-가-0243,1,금호동길,6,은행나무,127.0169415,37.5589297,2
1829,중구,8,17,2,하나아트나염,2,1,96,8,30,6,8,공원녹지과,2-금호동길-가-0096,1,금호동길,6,은행나무,127.011588,37.5610336,2
1830,중구,8,14,2,OTPIA,2,1,56,8,19,6,6,공원녹지과,2-마른내길-가-0056,1,마른내길,3,은행나무,126.9993996,37.5644876,2
1831,중구,8,10,2,송도병원,2,2,502,8,13,9,6,공원녹지과,2-다산로-가-0503,2,다산로,3,은행나무,127.0078169,37.5513793,2
1832,중구,8,12,2,밀리오레,2,1,29,8,20,12,6,공원녹지과,2-홍인문로-가-0023,1,홍인문로,3,은행나무,127.0086526,37.5676803,2
1833,중구,8,19,1,다등빌딩,2,2,206,8,27,12,8,공원녹지과,2-남대문로-가-0212,1,남대문로,6,은행나무,126.9825684,37.5682885,2
1834,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0046,1,청계천로,12,느티나무,126.9998265,37.5690558,2
1835,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0033,1,청계천로,12,느티나무,126.9998265,37.5690558,2
1836,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0098,1,청계천로,12,느티나무,126.9913569,37.5680906,2
1837,중구,8,10,2,한국은행,2,1,357,8,18,12,6,공원녹지과,2-남대문로-가-0339,1,남대문로,3,은행나무,126.976576,37.5607483,2
1838,중구,8,3,3,서울시립미술관,2,2,226,8,9,3,3,공원녹지과,2-덕수궁길-가-0222,1,덕수궁길,3,살구나무,126.9737082,37.5650034,2
1839,중구,8,20,2,정동교회,2,2,186,8,35,6,12,공원녹지과,2-덕수궁길-가-0186,1,덕수궁길,9,은행나무,126.9715575,37.5662253,2
1840,중구,8,17,1,서울시청,2,2,128,8,38,9,9,공원녹지과,2-태평로-가-0128,1,태평로,9,은행나무,126.9775216,37.5662038,2
1841,중구,4,27,1,국립의료원,2,2,67,8,46,12,14,공원녹지과,2-을지로-가-0067,1,을지로,12,양버즘나무,127.0052943,37.5682065,2
1842,중구,8,24,1,신한은행,2,2,5,8,35,12,8,공원녹지과,2-서소문로-가-0005,1,서소문로,9,은행나무,126.976176,37.563987,2
1843,중구,4,9,2,서독안경,2,1,22,8,33,6,5,공원녹지과,2-중림동길-가-0022,1,중림동길,9,양버즘나무,126.9668771,37.5582529,2
1844,중구,8,11,2,한국은행,2,2,24,8,14,12,9,공원녹지과,2-태평로-가-0024,1,태평로,3,느티나무,126.9762442,37.5612896,2
1846,중구,8,7,2,상공회의소,2,2,435,8,23,6,6,공원녹지과,2-태평로-가-0440,1,태평로,6,소나무,126.9743091,37.5600137,0.00E+00
1847,중구,8,15,1,남산,2,2,48,8,50,9,9,공원녹지과,2-소월길-가-0048,1,소월길,12,은행나무,126.977496,37.5548926,2
1849,중구,8,17,1,중앙일보사,2,2,162,8,24,12,12,공원녹지과,2-서소문로-가-0164,1,서소문로,6,은행나무,126.9709269,37.5621571,2
1850,중구,4,22,2,을지로입구-고가,2,2,186,8,24,12,14,공원녹지과,2-을지로-가-0186,1,을지로,6,양버즘나무,126.9887955,37.5662953,2
2011,중구,8,22,2,흥국빌딩,2,1,249,8,14,12,12,공원녹지과,2-소파길-가-0249,1,소파길,3,은행나무,126.9899073,37.5604065,1
2012,중구,4,4,2, ,2,2,1,8,12,9,3,공원녹지과,2-돈화문로-가-000113,1,돈화문로,6,이팝나무,126.9927425,37.5648973,0.00E+00
2013,중구,8,13,2,약수사거리,2,2,3,8,27,9,12,공원녹지과,2-동호로-가-0003,1,동호로,6,은행나무,127.0126102,37.5526672,2
2014,중구,8,16,1,시티은행,2,2,243,8,28,12,9,공원녹지과,2-청계천로-가-0243,1,청계천로,6,은행나무,126.9787554,37.5689533,2
2015,중구,8,8,2,동국대,2,2,1,8,15,12,6,공원녹지과,2-장춘단길-가-0061,1,장춘단길,3,회화나무,127.0032408,37.5553938,2
2016,중구,8,12,1,롯데백화점,2,2,318,8,30,12,7,공원녹지과,2-을지로-가-0318,1,을지로,6,은행나무,126.9817945,37.5659056,2
2017,중구,8,9,2,동대문운동장,2,2,79,8,15,6,5,공원녹지과,2-운동장길-가-079,1,운동장길,3,느티나무,127.0096731,37.5656595,2
2018,중구,8,10,1, ,2,1,123,8,25,9,5,공원녹지과,2-배오개길-가-0123,1,배오개길,9,소나무,126.9983797,37.5626279,0.00E+00
2019,중구,8,10,2,부일수퍼,2,1,136,8,24,9,7,공원녹지과,2-금호동길-가-0136,1,금호동길,6,은행나무,127.0101701,37.5640217,2
2020,중구,8,15,2,중부수도사업소,2,2,142,8,30,9,5,공원녹지과,2-장춘단길-가-0151,1,장춘단길,6,은행나무,127.0024801,37.5529631,2
2021,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0113,1,청계천로,12,느티나무,126.9894095,37.5679525,2
2022,중구,8,9,2,동대문운동장,2,1,127,8,37,6,7,공원녹지과,2-마장로-가-0127,1,마장로,9,은행나무,127.0121996,37.5685618,2
2023,중구,8,18,2,코오롱빌딩,2,2,74,8,28,9,6,공원녹지과,2-무교동길-가-0075,1,무교동길,6,은행나무,126.9789291,37.5680683,2
2024,중구,8,9,2,남산,2,2,36,8,16,9,7,공원녹지과,2-소월길-가-0036,1,소월길,3,은행나무,126.9782906,37.5556103,2
2025,중구,8,26,1,장충족발,2,2,166,8,35,12,8,공원녹지과,2-홍인문로-가-0161,1,홍인문로,9,은행나무,127.0065226,37.5619593,2
2026,중구,8,14,2,골드상호금고,2,1,201,8,20,6,7,공원녹지과,2-마른내길-가-0201,1,마른내길,3,은행나무,126.9915605,37.5644242,2
